relation_id,source_block_id,target_block_id,source_entity_id,target_entity_id,target_text,relation_type,source_file,source_line,source_group_id,target_group_id,source_signature,target_signature,source_entity_role,target_entity_role,dependency_strength,domain_relevance,requires_relevance,exclusion_reason,resolution_status,observed_product_set
D1597,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,E723,E30,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,185,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,NONE,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1598,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,E723,E712,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,185,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1599,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,E723,E23,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,186,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,NONE,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1600,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,E723,E697,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,186,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1601,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,E723,E24,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,187,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,NONE,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1602,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,E723,E698,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,187,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1603,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,E723,E25,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,188,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,NONE,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1604,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,E723,E699,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,188,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1605,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,E723,E26,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,189,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,NONE,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1606,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,E723,E700,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,189,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1607,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,E723,E701,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,190,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,DOMAIN_CORE,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1608,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,E723,E32,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,191,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,NONE,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1609,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,E723,E703,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,191,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,DOMAIN_CORE,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1610,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,E723,E33,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,192,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,NONE,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1611,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,E723,E704,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,192,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,DOMAIN_CORE,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1612,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,E723,E53,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,193,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,NONE,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1613,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,E723,E707,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,193,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1614,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,E723,E54,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,194,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,NONE,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1615,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,E723,E708,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,194,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1616,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,E723,E34,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,195,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,NONE,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1617,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,E723,E705,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,195,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,DOMAIN_CORE,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1618,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132,E723,E35,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,196,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,NONE,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1619,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,E723,E706,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,196,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,DOMAIN_CORE,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1620,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,E723,E702,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,197,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1621,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,E724,E712,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,200,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1622,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,E724,E701,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,201,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,DOMAIN_CORE,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1623,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,E724,E702,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,202,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1624,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,E724,E214,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,203,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,NONE,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1625,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,E724,E684,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,203,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1626,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,E724,E691,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,203,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1627,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,E724,E703,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,203,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,DOMAIN_CORE,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1628,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,E724,E704,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,203,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,DOMAIN_CORE,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1629,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,E724,E691,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,204,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1630,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,E724,E695,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,204,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1631,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,E724,E705,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,205,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,DOMAIN_CORE,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1632,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,E724,E693,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,206,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1633,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,E724,E705,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,206,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,DOMAIN_CORE,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1634,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,E724,E706,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,206,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,DOMAIN_CORE,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1635,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,E724,E693,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,207,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1636,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,E724,E695,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,207,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1637,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,E724,E710,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,210,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1638,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,E724,E702,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,211,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
